spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,x,y
4219,"Félix Delgrange to Sergey Sergeevich Prokofiev, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 69",19 August 1926,exact,Félix Delgrange,not_stated,18 Rue La Boétie,Paris,,"18 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,2.75192,48.42374
4221,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 21 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 73",21 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,2.75192,48.42374
4233,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 89",23 August 1926,exact,Clerical assistant,Persimfans,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,telegram,handwritten,Russian,,2.34144,48.85721
4234,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 August 1926",not_stated,"Binder XII, page 90",23 August 1926,exact,Clerical assistant,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,photocopy,telegram,handwritten,Russian,,2.75192,48.42374
4237,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 25 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 97",25 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,2.75192,48.42374
4249,"T. Durand to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 120",28 August 1926,exact,T. Durand,not_stated,Rue du 11 - Novembre,Samois-sur-Seine,,"Rue du 11 - Novembre, Samois-sur-Seine",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,2.75192,48.42374
4250,"Gavriil Grigorievich Paichadze to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 121",28 August 1926,exact,Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,,2.75192,48.42374
4251,"Mme Langlois to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 129",28 August 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,2.75192,48.42374
4255,"Herman Schaad to Sergey Sergeevich Prokofiev, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 126",30 August 1926,exact,Herman Schaad,not_stated,29 West 42nd Street,New York,,"29 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,typed,English,,2.75192,48.42374
4261,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, [30 August 1926]","Box: 2; Folder: 1926, August","Binder XII, page 131",30 August 1926,implied,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,Poem.,2.75192,48.42374
4264,"Mme Langlois to Sergey Sergeevich Prokofiev, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 139",02 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,See XII / 129.,2.75192,48.42374
4265,"Pierre Petrovich Souvchinsky to Sergey Sergeevich Prokofiev, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 141",02 September 1926,exact,Pierre Petrovich Souvchinsky,not_stated,not_stated,Clamart,,Clamart,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,,2.75192,48.42374
4266,"Arnold Meckel to Sergey Sergeevich Prokofiev, 03 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 143",03 September 1926,exact,Arnold Meckel,not_stated,not_stated,Évian-les-Bains,,Évian-les-Bains,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,"On letterhead: 'After 08.09.1926 at 18 Rue La Boëtie, Paris.'",2.75192,48.42374
4269,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 04 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 150",04 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,,2.75192,48.42374
4279,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 06 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 162",06 September 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,typed,French,,2.75192,48.42374
4284,"Mme Langlois to Sergey Sergeevich Prokofiev, 10 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 172",10 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,2.75192,48.42374
4292,"Fyodor Weber to Sergey Sergeevich Prokofiev, 13 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 184",13 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,2.75192,48.42374
4295,"Fyodor Weber to Sergey Sergeevich Prokofiev, 14 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 189",14 September 1926,exact,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,2.75192,48.42374
4298,"Mme Langlois to Sergey Sergeevich Prokofiev, 15 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 191",15 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,2.75192,48.42374
4304,"Fyodor Weber to Sergey Sergeevich Prokofiev, 17 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 199",17 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,German,,2.75192,48.42374
4309,"Fyodor Weber to Sergey Sergeevich Prokofiev, 18 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 242",18 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,2.75192,48.42374
4315,"Otto Mertens to Sergey Sergeevich Prokofiev, 22 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 214",22 September 1926,exact,Otto Mertens,not_stated,Dorotheenstrasse 77 - 78,Berlin,,"Dorotheenstrasse 77 - 78, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,German,,2.75192,48.42374
4318,"Herman Schaad to Sergey Sergeevich Prokofiev, 22 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 216",22 September 1926,exact,Herman Schaad,not_stated,29 West 42nd Street,New York,,"29 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,typed,English,,2.75192,48.42374
4324,"Otto Mertens to Sergey Sergeevich Prokofiev, 23 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 223",23 September 1926,exact,Otto Mertens,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,2.75192,48.42374
4325,"Otto Mertens to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 224",24 September 1926,exact,Otto Mertens,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,2.75192,48.42374
4326,"T. Durand to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 225",24 September 1926,exact,T. Durand,not_stated,Rue du 11 - Novembre,Samois-sur-Seine,,"Rue du 11 - Novembre, Samois-sur-Seine",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,2.75192,48.42374
4328,"Fyodor Weber to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 227",24 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,2.75192,48.42374
4331,"not_stated to Sergey Sergeevich Prokofiev, [25 September 1926]","Box: 2; Folder: 1926, September","Binder XII, page 232",25 September 1926,implied,not_stated,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,"Postcard sent from Italy, with reference to Palace Hotel, Florence in text in Russian with added best wishes from Rieti in French.",2.32158523,48.8709985
4332,"Arnold Solomonovich Tsukker to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 234",24 September 1926,exact,Arnold Solomonovich Tsukker,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,telegram,handwritten,French,Originator: 'Tsukker'.,2.75192,48.42374
4340,"Clerical assistant to Sergey Sergeevich Prokofiev, 27 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 245",27 September 1926,exact,Clerical assistant,Konzert-Direktion Hermann Wolff u. Jules Sachs,Linkstrasse 42,Berlin,,"Linkstrasse 42, Berlin",Sergey Sergeevich Prokofiev,not_stated,6 Rue Blaise Desgoffe,Paris,,"6 Rue Blaise Desgoffe, Paris",original,letter,typed,German,,2.324399406,48.845826
4341,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 27 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 285",27 September 1926,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Detskoe Selo,,Detskoe Selo,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,2.75192,48.42374
4342,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 27 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 249",27 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,,2.75192,48.42374
4343,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 28 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 253",28 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,Text mainly poem by Boris Bashkirov entitled 'Skriabin'.,2.75192,48.42374
4345,"S. Dietrich to Sergey Sergeevich Prokofiev, 28 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 248",28 September 1926,exact,S. Dietrich,Eclectic-Office,33 Rue Pigalle,Paris,,"33 Rue Pigalle, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,Organisation: 'Eclectic-Office'.,2.75192,48.42374
4346,"Ekaterina Grigorevna Raevskaya to Sergey Sergeevich Prokofiev, 28 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 251",28 September 1926,exact,Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Penza,,Penza,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,handwritten,Russian,,2.32158523,48.8709985
4349,"Fyodor Weber to Sergey Sergeevich Prokofiev, 30 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 259",30 September 1926,exact,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,2.75192,48.42374
4353,"Fyodor Weber to Sergey Sergeevich Prokofiev, 01 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 6",01 October 1926,exact,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,2.75192,48.42374
4355,"Oskar von Riesemann to Sergey Sergeevich Prokofiev, 02 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 7",02 October 1926,exact,Oskar von Riesemann,not_stated,not_stated,Tallinn,,Tallinn,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,2.32158523,48.8709985
4364,"Tania Raevskaya to Sergey Sergeevich Prokofiev, [06 October 1926]","Box: 2; Folder: 1926, October","Binder XIII, page 37",06 October 1926,implied,Tania Raevskaya,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,2.75192,48.42374
4369,"Eugen Szenkar to Sergey Sergeevich Prokofiev, 09 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 33",09 October 1926,exact,Eugen Szenkar,not_stated,not_stated,Cologne,,Cologne,Sergey Sergeevich Prokofiev,not_stated,not_stated,Berlin,,Berlin,original,telegram,typed,German,,13.37691,52.51604
4373,"Léon Brichant-Delgiets to Sergey Sergeevich Prokofiev, 11 October 1926",not_stated,"Binder XIII, page 1",11 October 1926,exact,Léon Brichant-Delgiets,not_stated,not_stated,Liège,,Liège,Sergey Sergeevich Prokofiev,not_stated,c/o Haensel & Jones,New York,,"c/o Haensel & Jones, New York",photocopy,postcard,handwritten,Russian,,-74.002464,40.7320335
4385,"Clerical assistant to Sergey Sergeevich Prokofiev, 25 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 58",25 October 1926,exact,Clerical assistant,Kniga Buch- und Lehrmittelgesselschaft,Friedrichstrasse 27,Berlin,,"Friedrichstrasse 27, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,Originator' Rubinstein' (?),2.34144,48.85721
4387,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 26 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 60",26 October 1926,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,postcard,handwritten,Russian,,2.34144,48.85721
4388,"A. Jasmin to Sergey Sergeevich Prokofiev, 26 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 62",26 October 1926,exact,A. Jasmin,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,99 Rue du Ranelagh,Paris,,"99 Rue du Ranelagh, Paris",original,postcard,handwritten,French,,2.269761056,48.85565175
4389,"Nadia Raevskaya to Sergey Sergeevich Prokofiev, 26 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 64",26 October 1926,exact,Nadia Raevskaya,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,2.32158523,48.8709985
4390,"Ekaterina Grigorevna Raevskaya to Sergey Sergeevich Prokofiev, 27 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 66",27 October 1926,exact,Ekaterina Grigorevna Raevskaya,not_stated,Nikolskaia ul 3 kv. 4,Penza,,"Nikolskaia ul 3 kv. 4, Penza",Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,2.32158523,48.8709985
4391,"Georgii Nikolaevich Gorchakov to Sergey Sergeevich Prokofiev, 29 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 68",29 October 1926,exact,Georgii Nikolaevich Gorchakov,not_stated,not_stated,Kishinev,,Kishinev,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,telegram,printed,French,,2.34144,48.85721
4393,"Clerical assistant to Sergey Sergeevich Prokofiev, 29 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 69",29 October 1926,exact,Clerical assistant,Konzert-Direktion Hermann Wolff u. Jules Sachs,Linkstrasse 42,Berlin,,"Linkstrasse 42, Berlin",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,German,,2.34144,48.85721
4395,"Georgii Nikolaevich Gorchakov to Sergey Sergeevich Prokofiev, 29 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 75",29 October 1926,exact,Georgii Nikolaevich Gorchakov,not_stated,not_stated,Kishinev,,Kishinev,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,postcard,handwritten,Russian,,2.34144,48.85721
4403,"O. Putzeys to Sergey Sergeevich Prokofiev, 04 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 86",04 November 1926,exact,O. Putzeys,Office Central de Concerts,30 Rue du Marché-aux-Poulets,Brussels,,"30 Rue du Marché-aux-Poulets, Brussels",Sergey Sergeevich Prokofiev,not_stated,54 route des Gardes,"Bellevue, Meudon",France,"54 route des Gardes, Bellevue",original,letter,typed,French,,2.228535608,48.81722948
4405,"Georgii Nikolaevich Gorchakov to Sergey Sergeevich Prokofiev, 04 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 88",04 November 1926,exact,Georgii Nikolaevich Gorchakov,not_stated,not_stated,Kishinev,,Kishinev,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,telegram,printed,French,,2.34144,48.85721
4411,"Vasilii Mitrofanovich Morolev to Sergey Sergeevich Prokofiev, 10 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 133",10 November 1926,exact,Vasilii Mitrofanovich Morolev,not_stated,Marksistskaia ( b. Pustaia) 53 kv. 1,Moscow,,"Marksistskaia ( b. Pustaia) 53 kv. 1, Moscow",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,postcard,handwritten,Russian,Full address: 'Marksistskaia ( b. Pustaia) 53 kv. 1'.,2.34144,48.85721
4433,"O. Putzeys to Sergey Sergeevich Prokofiev, 23 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 125",23 November 1926,exact,O. Putzeys,Office Central de Concerts,30 Rue du Marché-aux-Poulets,Brussels,,"30 Rue du Marché-aux-Poulets, Brussels",Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,letter,typed,French,,2.295098072,48.87625691
4436,"O. Putzeys to Sergey Sergeevich Prokofiev, 26 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 127",26 November 1926,exact,O. Putzeys,Office Central de Concerts,30 Rue du Marché-aux-Poulets,Brussels,,"30 Rue du Marché-aux-Poulets, Brussels",Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,letter,typed,French,,2.295098072,48.87625691
4438,"Ekaterina Grigorevna Raevskaya to Sergey Sergeevich Prokofiev, 27 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 130",27 November 1926,exact,Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Penza,,Penza,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,2.32158523,48.8709985
4446,"Ch. Demogeot to Sergey Sergeevich Prokofiev, 30 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 138",30 November 1926,exact,Ch. Demogeot,not_stated,21 Boulevard Montmartre,Paris,,"21 Boulevard Montmartre, Paris",Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,letter,typed,French,,2.295098072,48.87625691
4447,"Clerical assistant to Sergey Sergeevich Prokofiev, 30 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 139",30 November 1926,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,English,,2.34144,48.85721
4449,"Ekaterina Petrovna Maksutova to Sergey Sergeevich Prokofiev, 30 November 1926","Box: 2; Folder: 1926, November","Binder XIII, page 141",30 November 1926,exact,Ekaterina Petrovna Maksutova,not_stated,not_stated,Penza,,Penza,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,2.32158523,48.8709985
4453,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 01 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 143",01 December 1926,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,postcard,handwritten,Russian,,2.295098072,48.87625691
4457,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 04 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 148",04 December 1926,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,postcard,handwritten,Russian,,2.295098072,48.87625691
4458,"Igor Fedorovich Stravinsky to Sergey Sergeevich Prokofiev, 04 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 150",04 December 1926,exact,Igor Fedorovich Stravinsky,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,postcard,handwritten,Russian,,2.295098072,48.87625691
4470,"Lev Moiseevich Tseitlin to Sergey Sergeevich Prokofiev, 08 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 159",08 December 1926,exact,Lev Moiseevich Tseitlin,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,telegram,typed,Russian,,2.295098072,48.87625691
4472,"Iosif Vladimirovich Gessen to Sergey Sergeevich Prokofiev, 10 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 165",10 December 1926,exact,Iosif Vladimirovich Gessen,not_stated,Zimmerstrasse 7 - 8,Berlin,,"Zimmerstrasse 7 - 8, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,,2.34144,48.85721
4475,"Clerical assistant to Sergey Sergeevich Prokofiev, 10 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 172",10 December 1926,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,English,,2.34144,48.85721
4479,"Lev Moiseevich Tseitlin to Sergey Sergeevich Prokofiev, 12 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 182",12 December 1926,exact,Lev Moiseevich Tseitlin,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,telegram,typed,Russian,,2.295098072,48.87625691
4481,"Lev Moiseevich Tseitlin to Sergey Sergeevich Prokofiev, 15 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 182",15 December 1926,exact,Lev Moiseevich Tseitlin,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,telegram,typed,Russian,,2.295098072,48.87625691
4486,"Vera Alexandrovna Suvchinskaya to Sergey Sergeevich Prokofiev, 15 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 184",15 December 1926,exact,Vera Alexandrovna Suvchinskaya,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,handwritten,Russian,"Letter addressed 'Edition Musicale Russe' 22 rue d'Anjou, Paris VIII'.",2.32158523,48.8709985
4509,"J. Bellot to Sergey Sergeevich Prokofiev, 27 December 1926","Box: 2; Folder: 1926, December","Binder XIII, page 221",27 December 1926,exact,J. Bellot,Guaranty Trust Company of New York,1-3 Rue des Italiens,Paris,France,"1-3 Rue des Italiens, Paris",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,French,,2.34144,48.85721
4525,"Nikolai Andreevich Malko to Sergey Sergeevich Prokofiev, 02 January 1927","Box: 2; Folder: 1927, January","Binder XIV, page 5",02 January 1927,exact,Nikolai Andreevich Malko,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,telegram,typed,French,,2.295098072,48.87625691
4529,"J. Bellot to Sergey Sergeevich Prokofiev, 04 January 1927","Box: 2; Folder: 1927, January","Binder XIV, page 13",04 January 1927,exact,J. Bellot,Guaranty Trust Company of New York,1-3 Rue des Italiens,Paris,France,"1-3 Rue des Italiens, Paris",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,French,,2.34144,48.85721
