spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,x,y
3677,"Sergey Sergeevich Prokofiev to Philippe Gaubert, 13 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 186",13 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Philippe Gaubert,not_stated,not_stated,Paris,,Paris,original,letter,draft,French,,2.34144,48.85721
3684,"Sergey Sergeevich Prokofiev to Boris Georgievich Romanov, 17 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 196",17 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Boris Georgievich Romanov,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,,2.34144,48.85721
3685,"Sergey Sergeevich Prokofiev to Fyodor Weber, 17 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 197",17 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,,13.37691,52.51604
3686,"Sergey Sergeevich Prokofiev to Félix Delgrange, 18 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 198",18 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Félix Delgrange,not_stated,23 Rue du Rocher,Paris,,"23 Rue du Rocher, Paris",original,letter,typed,French,,2.322019933,48.87654067
3694,"Sergey Sergeevich Prokofiev to Clerical assistant, 20 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 205",20 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Pleyel Lyon&Co,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",original,letter,draft,French,,2.34481656,48.87776471
3701,"Sergey Sergeevich Prokofiev to A Komarov, 21 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 218",21 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,A. Komarov,not_stated,not_stated,Pau,,Pau,original,letter,draft,Russian,,-0.37431,43.29648
3703,"Sergey Sergeevich Prokofiev to Guido Boni, 28 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 221",28 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Guido Boni,not_stated,Via Vittoria 6,Rome,,"Via Vittoria 6, Rome",original,letter,draft,French,,12.47862166,41.90668612
3711,"Sergey Sergeevich Prokofiev to not_stated, 27 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 238",27 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,6 Rue Blaise Desgoffe,Paris,,"6 Rue Blaise Desgoffe, Paris",not_stated,not_stated,Flaminia 59,Rome,,"Flaminia 59, Rome",original,letter,draft,French,,12.48072179,42.21194123
3725,"Sergey Sergeevich Prokofiev to Eleonora Alexandrovna Damskaya, 03 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 247",03 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust Co.,Paris,,"c/o Guaranty Trust Co., Paris",Eleonora Alexandrovna Damskaya,not_stated,ul. Ophizerskaya 52,Leningrad,,"ul. Ophizerskaya 52, Leningrad",original,postcard,handwritten,Russian,,30.26417,59.89444
3742,"Sergey Sergeevich Prokofiev to Mrs Schmitz, 13 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 227",13 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,,"c/o Guaranty Trust, Paris",Mrs Schmitz,not_stated,130 West 42nd Street,New York,,"130 West 42nd Street, New York",original,letter,typed,French,,-73.98529298,40.75531783
3747,"Sergey Sergeevich Prokofiev to Clerical assistant, 16 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 280",16 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Pleyel Lyon&Co,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",original,letter,draft,French,,2.34481656,48.87776471
3776,"Sergey Sergeevich Prokofiev to Clerical assistant, 28 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 317",28 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Clerical assistant,Concertgebouw Amsterdam,not_stated,Amsterdam,,Amsterdam,original,letter,draft,French,,4.89332,52.37314
3778,"Sergey Sergeevich Prokofiev to Mr Wancampt, 29 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 324",29 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,46 Rue Denis Gogue,Clamart,,"46 Rue Denis Gogue, Clamart",Mr Wancampt,not_stated,25 Rue Juste Lipse,Brussels,,"25 Rue Juste Lipse, Brussels",original,letter,typed,French,,4.381764232,50.84057023
3779,"Sergey Sergeevich Prokofiev to Mr Wancampt, 29 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 325",29 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Mr Wancampt,not_stated,25 Rue Juste Lipse,Brussels,,"25 Rue Juste Lipse, Brussels",original,letter,draft,French,Draft of IX/324,4.381764232,50.84057023
3782,"Sergey Sergeevich Prokofiev to Clerical assistant, 02 December 1925","Box: 1; Folder: 1925, November","Binder IX, page 329",02 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Concertgebouw Amsterdam,not_stated,Amsterdam,,Amsterdam,original,letter,draft,French,,4.89332,52.37314
3798,"Sergey Sergeevich Prokofiev to Clerical assistant, 08 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 333",08 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Clerical assistant,Direzione Italiana Concerti,Via Delle Finanze 14,Rome,,"Via Delle Finanze 14, Rome",original,letter,draft,French,,12.49894265,41.90572774
3807,"Sergey Sergeevich Prokofiev to Anna Petrovna Uvarova, 06 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 343",06 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Anna Petrovna Uvarova,not_stated,not_stated,Penza,,Penza,original,letter,typed,Russian,,45.00562,53.20771
3813,"Sergey Sergeevich Prokofiev to Herman Schaad, 08 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 358",08 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,,"c/o Guaranty Trust, Paris",Herman Schaad,not_stated,not_stated,New York,,New York,original,letter,draft,English,,-74.00714,40.71455
3814,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 08 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 359",08 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,,"c/o Guaranty Trust, Paris",Fitzhugh Haensel,not_stated,not_stated,New York,,New York,original,letter,draft,English,,-74.00714,40.71455
3834,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 23 December 1925",not_stated,"Binder XLII, page 129",23 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Le Havre,,Le Havre,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,2.300233164,48.85675751
3861,"Sergey Sergeevich Prokofiev to Serge Alexandrovich Koussevitzky, 02 January 1926","Box: 2; Folder: 1926, January","Binder X, page 4",02 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Serge Alexandrovich Koussevitzky,not_stated,not_stated,Boston,,Boston,original,letter,draft,Russian,No address but letterhead: Great Northern Hotel New York.,-71.05674,42.35866
3862,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Bashkirov, 03 January 1926","Box: 2; Folder: 1926, January","Binder X, page 7",03 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,,2.34144,48.85721
3877,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 13 January 1926",not_stated,"Binder XLII, page 131",13 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Denver,,Denver,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,2.300233164,48.85675751
3883,"Sergey Sergeevich Prokofiev to Clerical assistant, 13 February 1926","Box: 2; Folder: 1926, January","Binder X, page 50",13 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Musikblatter des Anbruch,Karlsplaz 6,Vienna,,"Karlsplaz 6, Vienna",original,letter,draft,French,,16.3726335,48.200238
3888,"Sergey Sergeevich Prokofiev to Nikolai Titovich Kucheriavy, 22 February 1926","Box: 1; Folder: 1926, January","Binder X, page 66",22 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Nikolai Titovich Kucheriavy,not_stated,not_stated,Moscow,,Moscow,original,letter,handwritten,Russian,,37.61501,55.75696
3890,"Sergey Sergeevich Prokofiev to Clerical assistant, 25 January 1926","Box: 2; Folder: 1926, January","Binder X, page 71",25 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Clerical assistant,Musical Courier Company,not_stated,New York,,New York,original,letter,draft,English,headed paper: Hotel Laurelton,-74.00714,40.71455
3891,"Sergey Sergeevich Prokofiev to A. Jasmin, 26 January 1926","Box: 2; Folder: 1926, January","Binder X, page 72",26 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,A. Jasmin,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,French,headed paper: Hotel Laurelton,2.34144,48.85721
3894,"Sergey Sergeevich Prokofiev to Maria Viktorovna Baranovskaya, 28 January 1926","Box: 2; Folder: 1926, January","Binder X, page 76",28 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Boston,,Boston,Maria Viktorovna Baranovskaya,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,Russian,,2.34144,48.85721
3902,"Sergey Sergeevich Prokofiev to Clerical assistant, 01 February 1926","Box: 2; Folder: 1926, February","Binder X, page 92",01 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Breitkopf & Hartel,not_stated,Leipzig,,Leipzig,original,letter,draft,English,,12.38594,51.3452
3906,"Sergey Sergeevich Prokofiev to Edwin F Hussa, 04 February 1926","Box: 2; Folder: 1926, February","Binder X, page 99",04 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Edwin F Hussa,not_stated,not_stated,New York,,New York,original,letter,draft,English,,-74.00714,40.71455
3912,"Sergey Sergeevich Prokofiev to Walter Damrosch, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 103",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Walter Damrosch,not_stated,not_stated,New York,,New York,original,letter,draft,English,SP mentions the terms of his publisher for his orchestral composition: $100 for the first performance and $50 for subsequent performances.,-74.00714,40.71455
3913,"Sergey Sergeevich Prokofiev to M. le Percepteur, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 107",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",M. le Percepteur,not_stated,112 Grande Rue,Sèvres,,"112 Grande Rue, Sevres",original,letter,draft,French,to the French Tax inspecteur,2.207501795,48.82289789
3914,"Sergey Sergeevich Prokofiev to Dr Polack, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 108",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Dr Polack,not_stated,19 Rue Ballu,Paris,,"19 Rue Ballu, Paris",original,letter,handwritten,Russian,"On Hotel Laurelton, New York notepaper.",2.329730743,48.88191991
3915,"Sergey Sergeevich Prokofiev to Fyodor Weber, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 105",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,handwritten,Russian,,13.37691,52.51604
3926,"Sergey Sergeevich Prokofiev to A. Jasmin, 18 February 1926","Box: 2; Folder: 1926, February","Binder X, page 128a",18 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",A. Jasmin,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,French,,2.34144,48.85721
3931,"Sergey Sergeevich Prokofiev to Clerical assistant, 26 February 1926","Box: 2; Folder: 1926, February","Binder X, page 136",26 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Clerical assistant,Direzione Italiana Concerti,Via dell Flaminia 59,Rome,,"Via dell Flaminia 59, Rome",original,letter,draft,French,to: Direziona Italiana Concerti,12.48072179,42.21194123
3940,"Sergey Sergeevich Prokofiev to Olga Samaroff, 02 March 1926","Box: 2; Folder: 1926, March","Binder X, page 148",02 March 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Olga Samaroff,not_stated,not_stated,New York,,New York,original,letter,handwritten,French,,-74.00714,40.71455
3964,"Sergey Sergeevich Prokofiev to Werner Reinhart, 24 March 1926","Box: 2; Folder: 1926, March","Binder X, page 194",24 March 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Frankfurt,,Frankfurt,Werner Reinhart,not_stated,Rychenberg,Winterthur,,"Rychenberg, Winterthur",original,letter,handwritten,French,,8.733127469,47.50663191
3966,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Demchinsky, 30 March 1926","Box: 2; Folder: 1926, March","Binder X, page 197",30 March 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Boris Nikolaevich Demchinsky,not_stated,Mojaiskaia 7,Leningrad,,"Mojaiskaia 7, Leningrad",original,telegram,draft,Russian,,30.26417,59.89444
3970,"Sergey Sergeevich Prokofiev to Fyodor Weber, 30 March 1926","Box: 2; Folder: 1926, March","Binder X, page 202",30 March 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,,13.37691,52.51604
3980,"Sergey Sergeevich Prokofiev to Fyodor Weber, 05 April 1926","Box: 2; Folder: 1926, April","Binder X, page 214",05 April 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Piazza di Spagna,Rome,,"Piazza di Spagna, Rome",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,,13.37691,52.51604
3982,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 05 April 1926",not_stated,"Binder XLII, page 135",05 April 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Rome,,Rome,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,2.300233164,48.85675751
3983,"Sergey Sergeevich Prokofiev to Sergei Dmitrievich Razumovsky, 06 April 1926","Box: 2; Folder: 1926, April","Binder X, page 216",06 April 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Sergei Dmitrievich Razumovsky,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,37.61501,55.75696
3987,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 03 May 1926","Box: 2; Folder: 1926, April","Binder X, page 221",03 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Fitzhugh Haensel,Haensel & Jones,not_stated,New York,,New York,original,letter,draft,English,,-74.00714,40.71455
4002,"Sergey Sergeevich Prokofiev to Clerical assistant, 17 April 1926","Box: 2; Folder: 1926, April","Binder X, page 256",17 April 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Direzione Italiana Concerti,Flaminia 59,Rome,,"Flaminia 59, Rome",original,telegram,draft,French,,12.48072179,42.21194123
4003,"Sergey Sergeevich Prokofiev to Clerical assistant, 17 April 1926","Box: 2; Folder: 1926, April","Binder X, page 257",17 April 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Direzione Italiana Concerti,Flaminia 59,Rome,,"Flaminia 59, Rome",original,telegram,handwritten,French,,12.48072179,42.21194123
4031,"Sergey Sergeevich Prokofiev to Ch. Demogeot, 12 May 1926","Box: 2; Folder: 1926, May","Binder X, page 296",12 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Ch. Demogeot,not_stated,21 Boulevard Montmartre,Paris,,"21 Boulevard Montmartre, Paris",original,letter,handwritten,French,,2.340514488,48.87187966
4038,"Sergey Sergeevich Prokofiev to Clerical assistant, 22 May 1926","Box: 2; Folder: 1926, May","Binder X, page 305",22 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Konzert-Direktion Hermann Wolff u. Jules Sachs,not_stated,Berlin,,Berlin,original,letter,draft,French,,13.37691,52.51604
4042,"Sergey Sergeevich Prokofiev to Clemens Krauss, 20 May 1926","Box: 2; Folder: 1926, May","Binder X, page 310",20 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clemens Krauss,not_stated,not_stated,Frankfurt,,Frankfurt,original,letter,draft,French,,8.68341,50.11208
4044,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 21 May 1926","Box: 2; Folder: 1926, May","Binder X, page 312",21 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Penza,,Penza,original,letter,handwritten,Russian,,45.00562,53.20771
4047,"Sergey Sergeevich Prokofiev to Alexander Ilyich Siloti, 25 May 1926","Box: 2; Folder: 1926, May","Binder X, page 318",25 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Alexander Ilyich Siloti,not_stated,not_stated,New York,,New York,original,letter,draft,Russian,,-74.00714,40.71455
4051,"Sergey Sergeevich Prokofiev to Vladimir Vladimirovich Derzhanovsky, 31 May 1926","Box: 2; Folder: 1926, May","Binder X, page 324",31 May 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,37.61501,55.75696
4064,"Sergey Sergeevich Prokofiev to Durand, 08 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 17",08 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Durand,not_stated,not_stated,Fontainebleau,,Fontainebleau,original,letter,draft,French,"Recipient: 'Durand', Problems with mother-in-law's accomodation.",2.70119,48.40499
4077,"Sergey Sergeevich Prokofiev to S. Razumovsky, 30 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 50",30 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,S. Razumovsky,MODPiK,Tverskoi Bulvar 25,Moscow,,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,,37.60218846,55.76234375
4085,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Demchinsky, 18 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 63",18 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Boris Nikolaevich Demchinsky,not_stated,not_stated,Leningrad,,Leningrad,original,letter,typed,Russian,,30.26417,59.89444
4089,"Sergey Sergeevich Prokofiev to Arnold Meckel, 20 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 71",20 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Arnold Meckel,not_stated,not_stated,Paris,,Paris,original,telegram,draft,French,Draft of telegram: Meckel Nice Mondial 18 Boétie Paris'.,2.34144,48.85721
4092,"Sergey Sergeevich Prokofiev to Clerical assistant, 05 July 1926","Box: 2; Folder: 1926, June","Binder XI, page 74",05 July 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Direzione Italiana Concerti,not_stated,Rome,,Rome,original,letter,draft,French,,12.49565,41.90322
4094,"Sergey Sergeevich Prokofiev to Jean Marnold, 25 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 78",25 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,Jean Marnold,not_stated,14 Rue Laferrière,Paris,,"14 Rue Laferrière, Paris",original,letter,draft,French,,2.338314349,48.87884695
4095,"Sergey Sergeevich Prokofiev to Walther Straram, 25 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 79",25 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Walther Straram,not_stated,27 Rue des Belles Feuilles,Paris,,"27 Rue des Belles Feuilles, Paris",original,letter,draft,French,,2.281953735,48.86683938
4099,"Sergey Sergeevich Prokofiev to A. Jasmin, 28 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 84",28 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,A. Jasmin,not_stated,47 Rue Fessart,Paris,,"47 Rue Fessart, Paris",original,letter,draft,French,,2.383675397,48.87677564
4102,"Sergey Sergeevich Prokofiev to Anton Mikhailovich Dianov, 29 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 91",29 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,Anton Mikhailovich Dianov,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,37.61501,55.75696
4103,"Sergey Sergeevich Prokofiev to K. Erdeli, 29 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 92",29 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,K. Erdeli,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,37.61501,55.75696
4104,"Sergey Sergeevich Prokofiev to Heinz-Jolles, 29 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 93",29 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Heinz-Jolles,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,French,,13.37691,52.51604
4107,"Sergey Sergeevich Prokofiev to Nadezhda Kirillovna Borovskaya, 29 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 98",29 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,Nadezhda Kirillovna Borovskaya,not_stated,not_stated,Leningrad,,Leningrad,original,letter,draft,Russian,,30.26417,59.89444
4108,"Sergey Sergeevich Prokofiev to Ekaterina Vasilievna Derzhanovskaya, 29 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 99",29 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,Ekaterina Vasilievna Derzhanovskaya,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,37.61501,55.75696
4109,"Sergey Sergeevich Prokofiev to Pierre Blois, 30 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 102",30 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Pierre Blois,not_stated,not_stated,Paris,,Paris,original,letter,typed,French,,2.34144,48.85721
4110,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 30 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 103",30 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,XI / 104 a duplicate copy of XI / 103. There is no XI/103 in the folder.,2.34144,48.85721
4112,"Sergey Sergeevich Prokofiev to Walther Straram, 30 June 1926","Box: 2; Folder: 1926, June","Binder XI, page 127",30 June 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Walther Straram,not_stated,78 Avenue Kléber,Paris,,"78 Avenue Kléber, Paris",original,letter,typed,French,,2.289998604,48.86713686
4119,"Sergey Sergeevich Prokofiev to Clemens Krauss, 01 July 1926","Box: 2; Folder: 1926, July","Binder XI, page 129",01 July 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Clemens Krauss,not_stated,Bockenheimer Anlage I A,Frankfurt,,"Bockenheimer Anlage I A, Frankfurt",original,letter,draft,French,Typed draft. Address of Recipient: 'Bockenheimer Anlage I A'.,8.67485,50.11697
4122,"Sergey Sergeevich Prokofiev to Clerical assistant, 31 August 1926","Box: 2; Folder: 1926, July","Binder XI, page 134",31 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,Clerical assistant,Musical Courier Company,"437-439 Fifth Avenue, S.E. Corner 39th Street",New York,,"437-439 Fifth Avenue, S.E. Corner 39th Street, New York",original,letter,draft,English,,-74.00714,40.71455
4123,"Sergey Sergeevich Prokofiev to Otto Klemperer, 01 July 1926","Box: 2; Folder: 1926, July","Binder XI, page 135",01 July 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Otto Klemperer,not_stated,Nerothal 29,Wiesbaden,,"Nerothal 29, Wiesbaden",original,letter,draft,French,"Typed draft. Full addres of Recipient: Nerothal 29, Wiesbaden'.",8.24214,50.08466
4125,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Demchinsky, 04 July 1926","Box: 2; Folder: 1926, July","Binder XI, page 137",04 July 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Boris Nikolaevich Demchinsky,not_stated,Mojaiska ul. 7,Leningrad,,"Mojaiska ul. 7, Leningrad",original,telegram,draft,French,,30.26417,59.89444
4127,"Sergey Sergeevich Prokofiev to Anna Petrovna Ostroumova - Lebedeva, 08 July 1926","Box: 2; Folder: 1926, July","Binder XI, page 137",08 July 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Anna Petrovna Ostroumova - Lebedeva,not_stated,not_stated,Koktebel,,Koktebel,original,letter,draft,Russian,,35.24008,44.95979
4128,"Sergey Sergeevich Prokofiev to Clerical assistant, 05 July 1926","Box: 2; Folder: 1926, July","Binder XI, page 138",05 July 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",Clerical assistant,Direzione Italiana Concerti,Flaminia 59,Rome,,"Flaminia 59, Rome",original,letter,draft,French,Typed draft.,12.48072179,42.21194123
