spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_full_address,original,document_type,format,language,notes
11021,"Sergei Sergeevich Prokofiev to Mr Horwitz, 29 July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 229",29 July 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Mr Horwitz,not_stated,not_stated,Paris,Paris,original,letter,draft,French,"Originator's address: 'Hot Belvdr, Seer'  (?). Letter written on the reverse side of document ID 9254"
11023,"Lina Prokofiev to Sergei Sergeevich Prokofiev, 29 July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 260",29 July 1933,exact,Lina Prokofiev,not_stated,not_stated,Divonne-les-Bains,Divonne-les-Bains,Sergei Sergeevich Prokofiev,not_stated,not_stated,St. Gervais-les-Bains,St. Gervais-les-Bains,original,letter,typed,French,
11025,"Sergei Sergeevich Prokofiev to Rozovsky, 29 July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 262",29 July 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Bourg St. Maurice,Bourg St. Maurice,Rozovsky,not_stated,not_stated,Jerusalem,Jerusalem,original,postcard,draft,Russian,On the reverse side of document ID 9278
11027,"Alena Raevskaya to Sergei Sergeevich Prokofiev, 31 July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 265",31 July 1933,exact,Alena Raevskaya,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,Russian,
11028,"Mr Horwitz to Lina Prokofiev, 31 July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 267",31 July 1933,exact,Mr Horwitz,Organization Artistique Internationale,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Lina Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,French,
11029,"not_stated to Sergei Sergeevich Prokofiev, July 1933",not_stated,"Binder XXXIV, page 196",July 1933,exact,not_stated,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",photocopy,postcard,handwritten,French,
11030,"not_stated to Sergei Sergeevich Prokofiev, July 1933",not_stated,"Binder XXXIV, page 237",July 1933,exact,not_stated,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",photocopy,telegram,typed,French,Originator: 'Serge'.
11031,"Sergei Sergeevich Prokofiev to Serge Alexandrovich Koussevitzky, July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 250",July 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Serge Alexandrovich Koussevitzky,not_stated,"Villa St. Christophe, Boulevard des Côtes",Aix-les-Bains,"Villa St. Christophe, Boulevard des Côtes, Aix-les-Bains",original,telegram,draft,French,"Recipient's full address: 'Villa St. Christophe, Bd des Côtes'."
11032,"Bernadino Molinari to Sergei Sergeevich Prokofiev, July 1933",not_stated,"Binder XXXIV, page 253",July 1933,exact,Bernadino Molinari,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",photocopy,telegram,typed,French,
11036,"Sergei Sergeevich Prokofiev to A. Gérard-Marchant, July 1933","Box: 5; Folder: 1933, July","Binder XXXIV, page 273",July 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",A. Gérard-Marchant,not_stated,97 Rue Montmartre,Paris,"97 Rue Montmartre, Paris",original,letter,draft,French,Typed draft.
11040,"Director to Sergei Sergeevich Prokofiev, 01 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 282",01 August 1933,exact,Director,Haensel & Jones,113 West 57th Street,New York,"113 West 57th Street, New York",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,English,
11041,"André Mangeot to Sergei Sergeevich Prokofiev, 01 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 283",01 August 1933,exact,André Mangeot,not_stated,21 Cresswell Place,London,"21 Cresswell Place, London",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
11043,"not_stated to Sergei Sergeevich Prokofiev, 02 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 287",02 August 1933,exact,not_stated,not_stated,not_stated,Paris,Paris,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,typed,French,
11046,"Mr Horwitz to Sergei Sergeevich Prokofiev, 03 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 292",03 August 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,French,
11050,"Sergei Sergeevich Prokofiev to Andrei Brichant, 05 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 295",05 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Andrei Brichant,not_stated,not_stated,Liège,Liège,original,letter,draft,Russian,Typed draft.
11051,"Sergei Sergeevich Prokofiev to Alexander Viktorovich Zataevich, 05 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 296",05 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Alexander Viktorovich Zataevich,not_stated,not_stated,Moscow,Moscow,original,letter,draft,Russian,Typed draft.
11052,"Erik Chisholm to Sergei Sergeevich Prokofiev, 05 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 297",05 August 1933,exact,Erik Chisholm,not_stated,118 University Avenue,Glasgow,"118 University Avenue, Glasgow",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
11053,"Sergei Sergeevich Prokofiev to Mr Étienne Gaveau, 05 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 301",05 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Mr Étienne Gaveau,not_stated,not_stated,Paris,Paris,original,letter,draft,French,
11054,"Sergei Sergeevich Prokofiev to Serge Moreux, 05 August 1933",Box: 26S; Folder:,"Binder XLIII, page 85",05 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Serge Moreux,not_stated,not_stated,Questembert,Questembert,original,postcard,handwritten,French,Original: spa-tex-cor-ori-0053
